Event	ID	Name			Wwise Object Path	Notes
	51240863	Play_Level_Win			\Default Work Unit\MUS\Play_Level_Win	
	66789758	Play_buttonhover_menu			\Default Work Unit\UI\Play_buttonhover_menu	
	97727228	Cannon_Fire_Bugbear			\Default Work Unit\SFX\Zeppelin\Cannon_Fire_Bugbear	
	300927168	Play_WoodTower_Damaged			\Default Work Unit\SFX\Tower\Play_WoodTower_Damaged	
	487846446	Play_Goblin_Celebration			\Default Work Unit\Play_Goblin_Celebration	
	557932600	Play_Level_Music			\Default Work Unit\MUS\Play_Level_Music	
	737768043	Play_WoodTower_Attack			\Default Work Unit\SFX\Tower\Play_WoodTower_Attack	
	834063403	Resume_Level_Music			\Default Work Unit\MUS\Resume_Level_Music	
	844605027	Play_City_Damaged			\Default Work Unit\SFX\Tower\Play_City_Damaged	
	853173628	Play_Coins_Falling			\Default Work Unit\Play_Coins_Falling	
	871756690	Play_City_Spell_End			\Default Work Unit\SFX\Tower\Play_City_Spell_End	
	880038383	Set_State_Game_Paused			\Default Work Unit\Set_State_Game_Paused	
	914471075	Play_Zeppelin_Destroyed			\Default Work Unit\Play_Zeppelin_Destroyed	
	1029053404	Play_Splash_Screen_Digi			\Default Work Unit\UI\Play_Splash_Screen_Digi	
	1168262086	Play_Zeppelin_Spawn_Bugbear			\Default Work Unit\SFX\Zeppelin\Play_Zeppelin_Spawn_Bugbear	
	1177687250	Play_Zeppelin_Upgrade_Speed			\Default Work Unit\SFX\Zeppelin\Play_Zeppelin_Upgrade_Speed	
	1202908975	Stop_Credit_Music			\Default Work Unit\MUS\Stop_Credit_Music	
	1205173799	Play_StoneTower_Attack			\Default Work Unit\SFX\Tower\Play_StoneTower_Attack	
	1222231042	Play_Splash_Screen_NBI			\Default Work Unit\UI\Play_Splash_Screen_NBI	
	1697518767	Play_buttonhover_level			\Default Work Unit\UI\Play_buttonhover_level	
	1713356576	Play_buttonclick_01			\Default Work Unit\UI\Play_buttonclick_01	
	1713356578	Play_buttonclick_03			\Default Work Unit\UI\Play_buttonclick_03	
	1713356579	Play_buttonclick_02			\Default Work Unit\UI\Play_buttonclick_02	
	1713356581	Play_buttonclick_04			\Default Work Unit\UI\Play_buttonclick_04	
	1843752364	Play_GoldPile			\Default Work Unit\UI\Play_GoldPile	
	2023560711	Play_Zeppelin_Damaged			\Default Work Unit\SFX\Zeppelin\Play_Zeppelin_Damaged	
	2043821631	Play_Zeppelin_Upgrade_Health			\Default Work Unit\SFX\Zeppelin\Play_Zeppelin_Upgrade_Health	
	2097415741	Play_Credit_Music			\Default Work Unit\MUS\Play_Credit_Music	
	2152679746	Cannon_Fire_Gremlin			\Default Work Unit\SFX\Zeppelin\Cannon_Fire_Gremlin	
	2228153899	Play_menu_music			\Default Work Unit\MUS\Play_menu_music	
	2339013412	Play_Level_Lose			\Default Work Unit\MUS\Play_Level_Lose	
	2383607268	Cannon_Fire_Tyrant			\Default Work Unit\SFX\Zeppelin\Cannon_Fire_Tyrant	
	2436887468	Play_Coin_Clink_Level			\Default Work Unit\UI\Play_Coin_Clink_Level	
	2592254617	Play_StoneTower_Destruction			\Default Work Unit\SFX\Tower\Play_StoneTower_Destruction	
	2688475861	Stop_Cannon_Fire_Gremlin			\Default Work Unit\SFX\Zeppelin\Stop_Cannon_Fire_Gremlin	
	2816493517	Play_WoodTower_Destruction			\Default Work Unit\SFX\Tower\Play_WoodTower_Destruction	
	2842146700	Play_StoneTower_Damaged			\Default Work Unit\SFX\Tower\Play_StoneTower_Damaged	
	2862239458	Pause_Level_Music			\Default Work Unit\MUS\Pause_Level_Music	
	2917290866	Play_Zeppelin_Spawn_Tyrant			\Default Work Unit\SFX\Zeppelin\Play_Zeppelin_Spawn_Tyrant	
	2983009038	Play_Zeppelin_Upgrade_Damage			\Default Work Unit\SFX\Zeppelin\Play_Zeppelin_Upgrade_Damage	
	3000472298	Set_State_Game_Unpaused			\Default Work Unit\Set_State_Game_Unpaused	
	3112137762	Play_City_Attack			\Default Work Unit\SFX\Tower\Play_City_Attack	
	3149838961	Play_City_Spell_Start			\Default Work Unit\SFX\Tower\Play_City_Spell_Start	
	3363216396	Play_LevelAmbience			\Default Work Unit\SFX\Play_LevelAmbience	
	3643286168	Play_Zeppelin_Spawn_Gremlin			\Default Work Unit\SFX\Zeppelin\Play_Zeppelin_Spawn_Gremlin	
	3826206711	Play_ZeppelinHover			\Default Work Unit\UI\Play_ZeppelinHover	
	3873832695	Play_City_Destroyed			\Default Work Unit\SFX\Tower\Play_City_Destroyed	
	3945748993	Stop_Menu_Music			\Default Work Unit\MUS\Stop_Menu_Music	
	3951251861	Stop_Cannon_Fire_Tyrant			\Default Work Unit\SFX\Zeppelin\Stop_Cannon_Fire_Tyrant	
	4055353338	Stop_Level_Music			\Default Work Unit\MUS\Stop_Level_Music	
	4209888250	Play_Banner_Lower			\Default Work Unit\Play_Banner_Lower	
	4259398677	Play_Action_Blocked			\Default Work Unit\Play_Action_Blocked	
	4273342723	Stop_Cannon_Fire_Bugbear			\Default Work Unit\SFX\Zeppelin\Stop_Cannon_Fire_Bugbear	

State Group	ID	Name			Wwise Object Path	Notes
	3092587493	Pause			\Default Work Unit\Pause	

State	ID	Name	State Group			Notes
	748895195	None	Pause			
	2729684577	Game_Unpaused	Pause			
	3367563548	Game_Paused	Pause			

Custom State	ID	Name	State Group	Owner		Notes
	506580606	Game_Paused	Pause	\Interactive Music Hierarchy\Default Work Unit\Level Music		

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	387472755	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Lost ambience\sfx_exra\Silence\Wwise Silence	
	917922154	Wwise Silence	Wwise Silence		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Lost ambience\sfx_exra\Silence_01\Wwise Silence	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	783148298	City_Attack	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_Zeppelin_Destruction_15C66194.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tower\City\City_Attack		79398
	785545135	sfx_tank_03	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_tank_03_3CAB8D9E.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Lost ambience\sfx_exra\StoneTower_Attack\sfx_tank_03		613628
	787993089	sfx_ui_coinclink_02	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_ui_coinclink_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Level_UI\Coin_Clink\sfx_ui_coinclink_02		42358
	794969280	Splash_Screen_NBI	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_SplashScreen_NBI_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Splash_Screen_NBI		331516
	820690121	Splash_Screen_Digi	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_SplashScreen_DigiPen_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Splash_Screen_Digi		276040
	847554814	mus_win_firetail	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\mus_win_firetail_D79FB2B7.wem		\Interactive Music Hierarchy\Default Work Unit\Victory_Stinger\mus_win_firetail\mus_win_firetail		1475000
	850789044	sfx_1stpass_cannon_fire_01	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_1stpass_cannon_fire_01_1E469441.wem		\Actor-Mixer Hierarchy\Default Work Unit\Zeppelin\Cannon_Fire_Bugbear\sfx_1stpass_cannon_fire_01		193120
	854703325	buttonhover_menu	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_buttonhover_menu_EFEA3961.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\Level_UI\buttonhover_menu		9038
	860626781	sfx_lose_stinger	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_lose_stinger_44370BE4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Lost ambience\sfx_lose_stinger		336064
	877007162	sfx_zeppelin_damaged_01	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_zeppelin_damaged_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Zeppelin\Zeppelin_Damaged\sfx_zeppelin_damaged_01		93852
	886334774	sfx_stonetower_damaged_03	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_stonetower_damaged_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tower\Stone\StoneTower_Damaged\sfx_stonetower_damaged_03		196818
	898315792	sfx_update_woodtower_destruction_02	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_update_woodtower_destruction_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tower\Wood\WoodenTower_Destruction\sfx_update_woodtower_destruction_02		718584
	918857759	sfx_woodentower_ballista_01	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_woodentower_ballista_01_05A3A550.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tower\Wood\WoodenTower_Ballista\sfx_woodentower_ballista_01		195658
	956798487	sfx_lost_ambience	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_lose_ambience_8369D8A4.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient\Lost ambience\sfx_lost_ambience		1970488
	958132264	sfx_1stpass_cannon_fire_01	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_1stpass_cannon_fire_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Zeppelin\Cannon_Fire_Gremlin\sfx_1stpass_cannon_fire_01		271516
	968668727	sfx_Zeppelin_SpeedUpgrade_02	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_Zeppelin_SpeedUpgrade_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Zeppelin\Speed_Upgrade\sfx_Zeppelin_SpeedUpgrade_02		252360
	981174391	sfx_woodentower_ballista_07	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_woodentower_ballista_07_E96A2253.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tower\Wood\WoodenTower_Ballista\sfx_woodentower_ballista_07		245458
	1005000553	sfx_update_woodtower_destruction_06	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_update_woodtower_destruction_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tower\Wood\WoodenTower_Destruction\sfx_update_woodtower_destruction_06		718584
	1008770114	City_Spell_Start	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_Tower_Repair_Start_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tower\City\City_Spell_Start		398208
	1033440240	sfx_update_woodtower_destruction_04	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_update_woodtower_destruction_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tower\Wood\WoodenTower_Destruction\sfx_update_woodtower_destruction_04		718584
	1041260159	sfx_1stpass_cannon_fire_02	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_1stpass_cannon_fire_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Zeppelin\Cannon_Fire_Bugbear\sfx_1stpass_cannon_fire_02		271556
	1051953033	sfx_woodtower_damaged_01	C:\Users\glowc\Desktop\no_bad_ideas\trunk\Tech\NoBadIdeas\Mayhem_Wwise\Cache\Windows\SFX\sfx_woodtower_damaged_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Tower\Wood\WoodenTower_Damaged\sfx_woodtower_damaged_01		281496

